name,kana,zip,prefecture,city,street,building,station,phone,genre,takeout,delivery,takeoutUrl,deliveryUrl,siteUrl,eatinUrl,emoney,credit,private,nosmoking,easyaccess,close,time,seats,lat,lng
ラディーチェ町屋,,,東京都,荒川区,荒川7-46-1マークスタワー1F,,町屋駅,0338096040,フレンチ,true,false,,,,,false,false,false,false,false,,,,35.7418805,139.7804646
ラ・ファミーユ,,,東京都,板橋区,高島平1-49-1すずきマンション1F,,西台駅,0335596485,カレー,true,false,,,,,false,false,false,false,false,,,,35.7841369,139.6699619
和食レストランとんでん 高島平店,,,東京都,板橋区,西台2丁目41-8-1,,高島平駅,0339310161,和食,true,false,,,,,false,false,false,false,false,,,,35.7809956,139.6677702
炭火焼鳥 月木乃 つきの,,,東京都,練馬区,上石神井1-13-11,,上石神井駅,0369047284,居酒屋・ダイニングバー,true,false,,,,,false,false,false,false,false,,,,35.7258879,139.5905652
PIZZERIA GTALIA DA FIlLIPPO,,,東京都,練馬区,石神井町2-13-5,,石神井公園駅,0359239783,イタリアン,true,false,,,,,false,false,false,false,false,,,,35.744473,139.6090453
アジアの屋台飯LOTUS(ロータス),,,東京都,練馬区,練馬1-7-2,,練馬駅,0368768267,ベトナム料理,true,false,,,,,false,false,false,false,false,,,,35.7371741,139.6512585
四ツ木製麺所,,,東京都,葛飾区,東立石2-11-7,,京成立石駅,0356707610,そば・うどん,true,false,,,,,false,false,false,false,false,,,,35.7338669,139.8467875
とんかつ田(でん),,,東京都,江戸川区,東葛西6丁目2−7,,葛西駅,0368087168,和食,true,false,,,,,false,false,false,false,false,,,,35.6627716,139.8734777
和食レストランとんでん 八王子散田店,,,東京都,八王子市,散田町5丁目15-5,,西八王子駅,026291871,和食,true,false,,,,,false,false,false,false,false,,,,35.6504249,139.3040798
シンガポールホーカーズ 立川,,,東京都,立川市,柴崎町2丁目3-7松本ビル2F,,立川駅,0425959699,アジア・エスニック,true,false,,,,,false,false,false,false,false,,,,35.6963084,139.4109112
自家製十割蕎麦 や乃家,,,東京都,三鷹市,下連雀3‐16‐10,,三鷹駅,0422412011,そば・うどん,true,false,,,,,false,false,false,false,false,,,,35.699762799999988,139.5627444
和食レストランとんでん 青梅河辺店,,,東京都,青梅市,野上町4丁目1-5,,河辺駅,0428232491,和食,true,false,,,,,false,false,false,false,false,,,,35.7872184,139.2868558
軽食小木曽,,,東京都,府中市,宮西町4-12-5エスケービル1F,,府中駅,0423023522,ピザ,true,false,,,,,false,false,false,false,false,,,,35.6708648,139.4752872
和食レストランとんでん 昭島店,,,東京都,昭島市,昭和町3丁11-12,,中神駅,0425457971,和食,true,false,,,,,false,false,false,false,false,,,,35.7066208,139.3669839
トラットリアジリオロッソ,,,東京都,調布市,国領町1-4-5,,布田駅,0424851167,イタリアン,true,false,,,,,false,false,false,false,false,,,,35.650843,139.5516396
和食レストランとんでん町田旭町店,,,東京都,町田市,4,,町田駅,0427201577,和食,true,false,,,,,false,false,false,false,false,,,,35.5441237,139.4523201
ビンゴバーガー 南町田駅前店,,,東京都,町田市,南町田5丁目10-28,,南町田グランベリーパーク駅,09092421106,ハンバーガー,true,false,,,,,false,false,false,false,false,,,,35.5127592,139.4712904
うなぎ双葉 木曽,,,東京都,町田市,木曽東3丁目9-27,,古淵駅,0427936003,うなぎ,true,false,,,,,false,false,false,false,false,,,,35.5625851,139.4273107
和食レストランとんでん 日野店,,,東京都,日野市,大字日野1518,,日野駅,0425841441,和食,true,false,,,,,false,false,false,false,false,,,,35.6778664,139.40615
そばの実カフェsora,,,東京都,東村山市,青葉町2-32-8,,久米川駅,08054943041,ベジ・ヴィーガン,true,false,,,,,false,false,false,false,false,,,,35.7634969,139.4914561
オトメ,,,東京都,国分寺市,南町3-13-10,,国分寺駅,0423260678,中華料理,true,false,,,,,false,false,false,false,false,,,,35.698003600000007,139.4796651
カフェ食堂enishi,,,東京都,国分寺市,本町2丁目9−3,,国分寺駅,0423240833,定食・食堂,true,false,,,,,false,false,false,false,false,,,,35.7010122,139.4821726
ぽえむ 狛江南口店,,,東京都,狛江市,東和泉1丁目20-2,,狛江駅,0357615569,カフェレストラン,true,false,,,,,false,false,false,false,false,,,,35.6316355,139.5775919
goffo,,,神奈川県,横浜市西区,浅間町1-2-6HY'sYOKOHAMAFelice1階,,横浜駅,0456207077,イタリアン,true,false,,,,,false,false,false,false,false,,,,35.4652554,139.6132313
ポートオブコール横浜,,,神奈川県,横浜市西区,南幸2-15-13横浜ビブレ1F,,横浜駅,0455483683,カフェレストラン,true,false,,,,,false,false,false,false,false,,,,35.4649329,139.6182734
deli&cafeジェニーとボストン,,,神奈川県,横浜市中区,元町4-160-3-1F,,元町中華街駅,0452985685,カフェレストラン,true,false,,,,,false,false,false,false,false,,,,35.4396335,139.6474957
Vers par Naomi OGAKI,,,神奈川県,横浜市中区,北仲通2-30,,日本大通り駅,0453239338,フレンチ,true,false,,,,,false,false,false,false,false,,,,35.4487568,139.6397218
ROCCOMAN 日吉,,,神奈川県,横浜市港北区,日吉本町1丁目2-11,,日吉駅,05034670374,居酒屋・ダイニングバー,true,false,,,,,false,false,false,false,false,,,,35.5541138,139.6460241
ババリゾートカフェ,,,神奈川県,川崎市高津区,溝口1-22-6,,溝の口駅,0448338663,ビールバー,true,false,,,,,false,false,false,false,false,,,,35.5993741,139.6168499
北海寿し,,,神奈川県,川崎市高津区,二子1-1-22,,二子新地駅,0448126401,和食,true,false,,,,,false,false,false,false,false,,,,35.6083694,139.6220097
和食レストランとんでん 北鎌倉店,,,神奈川県,鎌倉市,小袋谷2丁目18-8,,北鎌倉駅,0467466701,和食,true,false,,,,,false,false,false,false,false,,,,35.3434584,139.539249
koyagi-ya delicatessen & co.,,,神奈川県,鎌倉市,長谷2丁目11-41,,長谷駅,0467814118,カフェレストラン,true,false,,,,,false,false,false,false,false,,,,35.3127934,139.5361039
はますかむすび,,,神奈川県,茅ヶ崎市,浜須賀2-25,,辻堂駅,0467271886,和食,true,false,,,,,false,false,false,false,false,,,,35.3260388,139.4311324
アモーレ厚木,,,神奈川県,厚木市,中町2丁目13−13グランデ本厚木2F,,本厚木駅,0462957373,ペルー料理,true,false,,,,,false,false,false,false,false,,,,35.443173,139.366031
Le Canari (ルカナリ),,,神奈川県,三浦郡,葉山町下山口1417-6,,逗子駅,0468031417,フレンチ,true,false,,,,,false,false,false,false,false,,,,35.2617717,139.5830559
洋食や なかむら,,,愛知県,名古屋市西区,上名古屋2-2-21日商岩井第一城北ハイツ1F,,浄心駅,0525249322,洋食,true,false,,,,,false,false,false,false,false,,,,35.1927856,136.8945387
Bistrot L'Ampoule,,,愛知県,名古屋市中区,千代田1-4-1カスティーヌ千代田1F西側,,矢場町駅,0522611877,居酒屋・ダイニングバー,true,false,,,,,false,false,false,false,false,,,,35.1610266,136.9112821
フィーネデルモンド,,,愛知県,名古屋市瑞穂区,姫宮町2-75-2ネオ新瑞1F,,新瑞橋駅,0529182302,イタリアン,true,false,,,,,false,false,false,false,false,,,,35.1183353,136.9360121
ソウルダイナー,,,愛知県,名古屋市天白区,植田3-1701ワイズビル1F,,八事駅,0528489979,ハンバーガー,true,false,,,,,false,false,false,false,false,,,,35.1281052,136.9869995
エスニークス,,,愛知県,名古屋市天白区,植田3-717,,植田駅,0528072414,その他,true,false,,,,,false,false,false,false,false,,,,35.1285167,136.9892869
トライバルアーツ,,,愛知県,名古屋市天白区,中平1-501,,植田駅,0528483433,ベジ・ヴィーガン,true,false,,,,,false,false,false,false,false,,,,35.1235855,136.9981314
Bleu Tablier,,,愛知県,名古屋市天白区,弥生が岡220-1,,八事駅,0528467577,その他,true,false,,,,,false,false,false,false,false,,,,35.1341965,136.9627043
Minette,,,愛知県,豊田市,若宮町1-27横井ビル一階,,豊田市駅,0565427173,フレンチ,true,false,,,,,false,false,false,false,false,,,,35.0878913,137.1562293
粋季,,,愛知県,豊田市,陣中町1-15-10,,梅坪駅,0565330009,和食,true,false,,,,,false,false,false,false,false,,,,35.0944786,137.1627264
PIZZAサルキン800,,,兵庫県,西宮市,小松南町1丁目6-10,,武庫川駅,0798567058,イタリアン,true,false,,,,,false,false,false,false,false,,,,34.7210914,135.3806875
ビストロ デ シュナパン,,,大阪府,大阪市西区,京町堀2丁目14−1,,肥後橋駅,0661473666,フレンチ,true,false,,,,,false,false,false,false,false,,,,34.684926,135.4905609
サンロクゴ食堂,,,大阪府,大阪市西区,江戸堀1-23-8,,肥後橋駅,0664470035,居酒屋・ダイニングバー,true,false,,,,,false,false,false,false,false,,,,34.6896529,135.4940909
ミエット,,,大阪府,大阪市天王寺区,味原町2-10エヌケイビル101,,鶴橋駅,0667640021,イタリアン,true,false,,,,,false,false,false,false,false,,,,34.6679073,135.5286799
スペインバルMassa,,,大阪府,大阪市浪速区,難波中1丁目17-11,,南海難波駅,0666360039,スペイン料理,true,false,,,,,false,false,false,false,false,,,,34.6632645,135.5004629
ZERO 上新庄店,,,大阪府,大阪市東淀川区,小松1-2-6,,上新庄駅,0667709003,その他,true,false,,,,,false,false,false,false,false,,,,34.7510664,135.5333226
「アヒージョtoパスタ」三谷製麺,,,大阪府,大阪市城東区,中央1丁目11-6グランピア蒲生1階,,蒲生四丁目駅,0642553004,イタリアン,true,false,,,,,false,false,false,false,false,,,,34.7015708,135.5440098
SURAJ(スラジュ)岸里店,,,大阪府,大阪市西成区,千本中1-3-23,,岸里駅,05034661609,その他,true,false,,,,,false,false,false,false,false,,,,34.6336945,135.4929999
ハワイアン食堂HALE,,,大阪府,大阪市中央区,博労町1-8-12,,長堀橋駅,0672209599,アメリカ料理,true,false,,,,,false,false,false,false,false,,,,34.6782055,135.5072267
ヴィーガンカフェ あすか,,,大阪府,堺市東区,丈六173-7,,北野田駅,0723704228,ベジ・ヴィーガン,true,false,,,,,false,false,false,false,false,,,,34.5241629,135.5409507
中華料理 天山,,,大阪府,茨木市,春日1-9-4,,茨木駅,0726255536,中華料理,true,false,,,,,false,false,false,false,false,,,,34.817811,135.5639442
雁飯店,,,大阪府,茨木市,竹橋町2-5,,茨木市駅,0726240515,中華料理,true,false,,,,,false,false,false,false,false,,,,34.8189742,135.5767716
鳥豚センター,,,大阪府,東大阪市,玉串元町1-9-3,,東花園駅,0729647754,居酒屋・ダイニングバー,true,false,,,,,false,false,false,false,false,,,,34.6552971,135.6177974
お家カフェあさすみ,,,大阪府,泉南市,岡田5丁目15-20,,岡田浦駅,09081227150,カフェレストラン,true,false,,,,,false,false,false,false,false,,,,34.3875616,135.2752763
うどん・そばダイニング たにと,,,大阪府,泉南市,中小路1-7-16,,岡田浦駅,0724833652,そば・うどん,true,false,,,,,false,false,false,false,false,,,,34.378332,135.2789869
京都千丸しゃかりき本店,,,京都府,京都市中京区,聚楽廻東町3-9,,二条駅,0758135198,ラーメン・つけ麺,true,false,,,,,false,false,false,false,false,,,,35.0184692,135.7416048
チェネッタ バラバ,,,京都府,京都市下京区,匂天神町642スピードBLD1F,,四条駅,0757083606,イタリアン,true,false,,,,,false,false,false,false,false,,,,35.0002821,135.760205
チョッカーナ(chocana),,,京都府,京都市伏見区,深草泓ノ壺町28-6,,伏見駅,0756451330,洋食,true,false,,,,,false,false,false,false,false,,,,34.9488306,135.7593243
ほっこり絶品中華 宇宙軒,,,福岡県,福岡市東区,香椎1丁目2−28,,香椎駅,0926814467,中華料理,true,false,,,,,false,false,false,false,false,,,,33.655442400000013,130.4444728
ももちゃん,,,福岡県,福岡市東区,箱崎4丁目7−39,,箱崎九大前駅,0926415512,お好み焼き・もんじゃ焼き,true,false,,,,,false,false,false,false,false,,,,33.6203114,130.418033
Marhaba Halalfood(マルハバ ハラルフード),,,福岡県,福岡市東区,筥松3丁目10−13,,箱崎駅,0922921887,パキスタン料理,true,false,,,,,false,false,false,false,false,,,,33.6242928,130.4288584
中華そば 月光軒,,,福岡県,福岡市博多区,上川端町11−1B1F,,中洲川端駅,0924092225,ラーメン・つけ麺,true,false,,,,,false,false,false,false,false,,,,33.5942766,130.4066428
七三飯,,,福岡県,福岡市中央区,警固1丁目1−13,,薬院駅,08027350104,居酒屋・ダイニングバー,true,false,,,,,false,false,false,false,false,,,,33.5828911,130.3955983
イルフェソワフ,,,福岡県,福岡市中央区,警固1丁目4−7,,薬院駅,0927134550,その他,true,false,,,,,false,false,false,false,false,,,,33.583203,130.3955589
おでん新乃,,,福岡県,福岡市中央区,警固2丁目10−8,,赤坂駅,0927512400,和食,true,false,,,,,false,false,false,false,false,,,,33.5831735,130.3892713
いっかく食堂 警固本店,,,福岡県,福岡市中央区,警固2丁目13−7オークビルII1F,,赤坂駅,0927245012,定食・食堂,true,false,,,,,false,false,false,false,false,,,,33.5846338,130.3904681
Bistro La Coquette,,,福岡県,福岡市中央区,高砂1丁目12−17,,薬院駅,0925239277,フレンチ,true,false,,,,,false,false,false,false,false,,,,33.5801816,130.4076482
炭火やきとり達磨,,,福岡県,福岡市中央区,高砂1丁目20−3小林ビル103,,薬院駅,0925221584,居酒屋・ダイニングバー,true,false,,,,,false,false,false,false,false,,,,33.5806668,130.4061386
ビストロ ルリール,,,福岡県,福岡市中央区,白金1丁目12−24103,,薬院駅,08090527833,フレンチ,true,false,,,,,false,false,false,false,false,,,,33.5785927,130.4044264
うどん こまる,,,福岡県,福岡市中央区,平尾1丁目12−19平尾店舗1F,,薬院駅,0925312918,和食,true,false,,,,,false,false,false,false,false,,,,33.5771962,130.4016848
酒場おっとん,,,福岡県,福岡市中央区,平尾2丁目14−19,,平尾駅,0927913423,居酒屋・ダイニングバー,true,false,,,,,false,false,false,false,false,,,,33.5734397,130.4045145
C'è solo amore チェ ソーロ アモーレ,,,福岡県,福岡市中央区,薬院4丁目18−15ライオンズマンションマキシム浄水通り1F,,薬院大通駅,09013625715,イタリアン,true,false,,,,,false,false,false,false,false,,,,33.5789418,130.3952274
いっかく食堂 六本松店,,,福岡県,福岡市中央区,六本松4丁目2−1六本松4211F,,六本松駅,05052630290,定食・食堂,true,false,,,,,false,false,false,false,false,,,,33.577505599999988,130.3780677
串だるま,,,石川県,金沢市,泉本町3-116,,西金沢駅,0762471194,焼き鳥,true,false,,,,,false,false,false,false,false,,,,36.5507373,136.6369549
MORON CAFE,,,石川県,金沢市,長町2丁目4−351F,,金沢駅,0762545681,カフェレストラン,true,false,,,,,false,false,false,false,false,,,,36.564640300000008,136.6490547
PLAT HOME Kanazawa Kitchen,,,石川県,金沢市,彦三町1丁目3−4,,金沢駅,0762565075,創作料理・無国籍料理,true,false,,,,,false,false,false,false,false,,,,36.5740162,136.6581576
MAKIHARA cave à manger,,,石川県,金沢市,片町1丁目1−21,,金沢駅,0762995125,フレンチ,true,false,,,,,false,false,false,false,false,,,,36.5619277,136.6538301
イタリアン カフェ・アルコ プレーゴ 金沢 店,,,石川県,金沢市,片町1丁目3−21通りプレーゴ,,金沢駅,0762237333,イタリアン,true,false,,,,,false,false,false,false,false,,,,36.561166,136.6540767
キッチンスギ,,,石川県,金沢市,木倉町6−4やきとり横丁,,金沢駅,08097838800,イタリアン,true,false,,,,,false,false,false,false,false,,,,36.5617619,136.6511597
nakamise café-pot,,,山梨県,北杜市,高根町五町田609,,北杜市長坂駅,0551472044,ベジ・ヴィーガン,true,false,,,,,false,false,false,false,false,,,,35.8342491,138.3977413
organic cafe ごぱん,,,山梨県,北杜市,大泉町西井出8240-1677,,甲斐大泉駅,0551380372,ベジ・ヴィーガン,true,false,,,,,false,false,false,false,false,,,,35.903099,138.4120264
ゆめママキッチン,,,長野県,長野市,県町495あがたまちテラス1F,,権堂駅,0262176912,和食,true,false,,,,,false,false,false,false,false,,,,36.654423,138.184289
飲み喰い処にしやま,,,長野県,長野市,南県町1136,,長野駅,0262276557,中華料理,true,false,,,,,false,false,false,false,false,,,,36.6494486,138.1847484
DINER&BAR BASE.,,,長野県,長野市,南千歳1-6-1,,長野駅,0262232203,ハンバーガー,true,false,,,,,false,false,false,false,false,,,,36.6461927,138.1891674
やきにく黒ちゃん,,,長野県,長野市,北石堂町1373,,長野駅,0262660829,焼肉,true,false,,,,,false,false,false,false,false,,,,36.6448025,138.1873557
珈琲美学アベ,,,長野県,松本市,深志1丁目2-8,,松本駅,0263320174,カフェレストラン,true,false,,,,,false,false,false,false,false,,,,36.2309325,137.9672598
トラットリアノンノ,,,長野県,上田市,中央1-2-23,,上田駅,0268285700,イタリアン,true,false,,,,,false,false,false,false,false,,,,36.3990075,138.2505695
Fleur de Pêcher MOMOCA,,,長野県,東御市,滋野乙2213,,滋野駅,0268643220,フレンチ,true,false,,,,,false,false,false,false,false,,,,36.3495209,138.3603307
ソーセージハム男,,,長野県,東御市,田中190-1,,田中駅,0268559371,フレンチ,true,false,,,,,false,false,false,false,false,,,,36.3550688,138.3309157
カルムスイーツ,,,三重県,多気郡,明和町大字馬之上1740−7,,斎宮駅,08082576109,その他,true,false,,,,,false,false,false,false,false,,,,34.5558873,136.6188026
平等院表参道 竹林,,,京都府,宇治市,宇治蓮華21,,,0774217039,,true,false,,,,,false,false,false,false,false,,,,34.8905383,135.807307
和洋ビストロ ほうき星,,,京都府,京都市北区,紫竹西野山町56クレセント三宝1F,,,0754922699,,true,false,,,,,false,false,false,false,false,,,,35.0497793,135.7410867
焼肉・ホルモン まるいち,,,京都府,京都市中京区,山崎町236−9,,,05034778315,,true,false,,,,,false,false,false,false,false,,,,35.0077485,135.7702141
猫と魚,,,福岡県,福岡市中央区,渡辺通1-9-31丁目ビル1F,,渡辺通駅,0927246999,定食・食堂,true,false,,,,,false,false,false,false,false,,,,33.5838622,130.4061585
拉麺 久留米 本田商店,,,福岡県,久留米市,南3-27-29,,久留米,0942554065,ラーメン・つけ麺,true,false,,,,,false,false,false,false,false,,,,33.2910256,130.520007
無鉄砲,,,京都府,木津川市,梅谷髯谷15-3,,木津,0774739060,ラーメン・つけ麺,true,false,,,,,false,false,false,false,false,,,,34.7217808,135.8444836
時屋,,,大阪府,大阪市淀川区,西中島5-1-4,,南方,0668297676,ラーメン・つけ麺,true,false,,,,,false,false,false,false,false,,,,34.7283207,135.5012202
麺屋 たけ井,,,京都府,城陽市,観音堂甲田48-2,,長池,0774550900,ラーメン・つけ麺,true,false,,,,,false,false,false,false,false,,,,34.8355689,135.7917896
G麺7,,,神奈川県,横浜市南区,六ッ川1-689-1マルエツサニーロード内,,弘明寺,0453152009,ラーメン・つけ麺,true,false,,,,,false,false,false,false,false,,,,35.4235071,139.5862036
町田汁場しおらーめん進化,,,東京都,町田市,森野3-18-17,,町田,0427057122,ラーメン・つけ麺,true,false,,,,,false,false,false,false,false,,,,35.5531821,139.4384143
葫,,,東京都,江戸川区,東葛西5-5-1,,葛西,0368086248,ラーメン・つけ麺,true,false,,,,,false,false,false,false,false,,,,35.6670429,139.8736441
コメダ珈琲店新所沢FC店,,,埼玉県,埼玉県所沢市,緑町3丁目36-20,,,0429366665,カフェレストラン,true,false,,,,,false,false,false,false,false,,,,35.8027427,139.4448882
ビストロシノワ YASMIN,,,東京都,杉並区,西荻北3-30-11パルファン1F,,,0369135541,中華料理,true,false,,,,,false,false,false,false,false,,,,35.706026,139.6003621
Sajilo Cafe (サジロ カフェ),,,東京都,武蔵野市,吉祥寺本町1-36-8,,,0422779468,カレー,true,false,,,,,false,false,false,false,false,,,,35.7043405,139.5852181
ひしゅうや,,,東京都,渋谷区,円山町18-2,,,0334630075,寿司,true,false,,,,,false,false,false,false,false,,,,35.6570154,139.694185
イベリコ豚おんどる焼裏渋屋(いべりこぶたおんどるやきうらしぶや),,,東京都,渋谷区,円山町14−3日興パレスビル1階,,,0334632917,居酒屋・ダイニングバー,true,false,,,,,false,false,false,false,false,,,,35.6581888,139.6941886
お酒と洋風ごはん おむかい,,,東京都,世田谷区,北沢2-9-22,,,0342857018,和食,true,false,,,,,false,false,false,false,false,,,,35.6621242,139.6691058
麺喜 やしま 渋谷円山町(めんき やしま しぶやまるやまちょう),,,東京都,渋谷区,円山町10-13サンライズ渋谷1F,,,0364551533,そば・うどん,true,false,,,,,false,false,false,false,false,,,,35.6591276,139.6943909
TOMBOY 渋谷 神泉(トムボーイ しぶやしんせん),,,東京都,渋谷区,円山町10-13,,,0354584008,イタリアン,true,false,,,,,false,false,false,false,false,,,,35.6591276,139.6943909
アカーム シノワ,,,東京都,渋谷区,松濤1-26-22松濤一丁目ビル1F.B1F,,,0334856507,中華料理,true,false,,,,,false,false,false,false,false,,,,35.6592925,139.693506
酒と煮こみ 松濤はろう(さけとにこみ しょうとうはろう),,,東京都,渋谷区,松濤2-14-12シャンボール松濤101,,,0368872841,寿司,true,false,,,,,false,false,false,false,false,,,,35.6584289,139.691975
仄仄(ほのぼの),,,東京都,渋谷区,神泉町7-6芦沢ビル1F,,,0364525409,寿司,true,false,,,,,false,false,false,false,false,,,,35.6558444,139.693351
super trattoria LITO(スーペル トラットリア リト),,,東京都,渋谷区,円山町7-10vido渋谷1F,,,0367127381,イタリアン,true,false,,,,,false,false,false,false,false,,,,35.6579303,139.6944682
焼肉ホルモン 永秀 渋谷神泉本店(やきにくほるもん ながひで しぶやしんせんほんてん),,,東京都,渋谷区,神泉町20-25神泉QSビル1F,,,0364270329,焼肉,true,false,,,,,false,false,false,false,false,,,,35.657302,139.6913568
魚ゆう(うおゆう),,,東京都,渋谷区,神泉町17-16,,,0334614460,寿司,true,false,,,,,false,false,false,false,false,,,,35.6581195,139.6918696
CHASECO GRILL&PASTA(ちぇいすこ グリルアンドパスタ),,,東京都,渋谷区,道玄坂2-25-5島田ビル2F,,,0364278225,イタリアン,true,false,,,,,false,false,false,false,false,,,,35.6602557,139.696522
俺流塩ラーメン 東急本店前店(おれりゅうしおらーめん とうきゅうほんてんまえてん),,,東京都,渋谷区,道玄坂2-23-1小池ビル1階,,,0334610773,ラーメン・つけ麺,true,false,,,,,false,false,false,false,false,,,,35.660169499999988,139.6962627
魚山亭 渋谷店(ぎょっさんてい しぶやてん),,,東京都,渋谷区,道玄坂2-23-12フォンティスビル2F-A,,,0354896350,寿司,true,false,,,,,false,false,false,false,false,,,,35.6599967,139.6959347
魚真 渋谷店,,,東京都,渋谷区,道玄坂2-25-5島田ビル1F,,,0334643000,寿司,true,false,,,,,false,false,false,false,false,,,,35.6601658,139.6964849
へぎそば 匠 渋谷文化村通り店,,,東京都,東京都渋谷区,道玄坂2-23-14道玄坂225ビルB1店,,,0357846680,寿司,true,false,,,,,false,false,false,false,false,,,,35.6602292,139.6962294
LE BOUCHON OGASAWARA (ル・ブション・オガサワラ),,,東京都,渋谷区,円山町13-16BNKビル1F,,,0364270327,フレンチ,true,false,,,,,false,false,false,false,false,,,,35.6589956,139.6937954
BAG ONE,,,東京都,渋谷区,松濤1丁目4-8,,,0357388991,洋食,true,false,,,,,false,false,false,false,false,,,,35.6622268,139.6952257
うなぎ花菱 渋谷店,,,東京都,渋谷区,道玄坂2-16-7,,,0334612622,寿司,true,false,,,,,false,false,false,false,false,,,,35.6583333,139.6966134
牛カツ京都勝牛 渋谷道玄坂店,,,東京都,渋谷区,道玄坂1-19-14センチュリー渋谷B1F,,,0334612983,寿司,true,false,,,,,false,false,false,false,false,,,,35.6572182,139.6962129
日和 (hiyori),,,東京都,渋谷区,神泉町2-9シャルム神泉B1F,,,0364169858,寿司,true,false,,,,,false,false,false,false,false,,,,35.6576937,139.6936701
マヌエル・コジーニャ・ポルトゲーザ 渋谷店,,,東京都,渋谷区,松濤1-25-6-1F,,,0357380125,ポルトガル料理,true,false,,,,,false,false,false,false,false,,,,35.6594591,139.6931759
WE ARE THE FARM 渋谷,,,東京都,渋谷区,松濤1-28-11Pigeon松濤��田ビル1F,,,0364160724,寿司,true,false,,,,,false,false,false,false,false,,,,35.6595467,139.6939877
ダ・オッジ,,,東京都,世田谷区,代沢2-29-2MART下北沢1F,,,0357798577,イタリアン,true,false,,,,,false,false,false,false,false,,,,35.6590827,139.6685784
洋食 おがた,,,京都府,京都府京都市中京区,柳馬場押小路上ル等持寺町32-1,,,0752232230,洋食,true,false,,,,,false,false,false,false,false,,,,35.0124613,135.764038
和 なごみ,,,埼玉県,埼玉県所沢市,日吉町19-12,,,0429216644,寿司,true,false,,,,,false,false,false,false,false,,,,35.7885588,139.4697408
むーんしゃいん,,,埼玉県,さいたま市大宮区,大門町2丁目113−3,,大宮,0486432674,中華料理,true,false,,,,,false,false,false,false,false,,,,35.9064124,139.6275215
酒肴や鯔背,,,大阪府,大阪市東淀川区,西淡路1ー8ー18 サンロードII新大阪1階,,東淀川,0661951739,居酒屋・ダイニングバー,false,false,,,https://japanese-izakaya-restaurant-9779.business.site/?utm_source=gmb&utm_medium=referral,https://japanese-izakaya-restaurant-9779.business.site/?utm_source=gmb&utm_medium=referral,false,false,false,false,false,,,,34.7399936,135.5056208
Yaoyu,,,東京都,千代田区,神田錦町1-17-5PR-EXビルB1,,大手町駅,0355776783,フレンチ,true,false,,,,,false,false,false,false,false,,,,35.6911076,139.7638256
CHICKEN SEVEN チキンセブン,,,東京都,千代田区,神田須田町2-15-1,,秋葉原駅,09093018622,その他,true,false,,,,,false,false,false,false,false,,,,35.6962246,139.7737771
wine&bar Pinot,,,東京都,中央区,日本橋小伝馬町8-2,,小伝馬町駅,0362649964,ワインバー,true,false,,,,,false,false,false,false,false,,,,35.69138,139.7781361
沖縄ダイニング さんさん,,,東京都,港区,高輪3-22-8,,品川駅,0334459833,和食,true,false,,,,,false,false,false,false,false,,,,35.6319607,139.7373833
カレーハウス林,,,東京都,港区,芝3-32-14上野ビル1F,,三田駅,0364350774,カレー,true,false,,,,,false,false,false,false,false,,,,35.6510653,139.7474888
韓国旬菜ハル,,,東京都,港区,南青山3丁目2-6,,外苑前駅,0368046305,韓国料理,true,false,,,,,false,false,false,false,false,,,,35.6676379,139.7175735
魚鈴,,,東京都,港区,白金1丁目8-11,,白金高輪,0334426618,魚介・海鮮料理,true,false,,,,,false,false,false,false,false,,,,35.6461256,139.731743
炭焼長者 馬場六区,,,東京都,新宿区,高田馬場2丁目15-7 03ビル1F,,高田馬場駅,0332098869,居酒屋・ダイニングバー,true,false,,,,,false,false,false,false,false,,,,35.7135241,139.7065082
幸楽苑,,,東京都,文京区,白山4-33-22,,白山駅,0338158013,焼肉,true,false,,,,,false,false,false,false,false,,,,35.7197612,139.7505631
生パスタの店 エッコ・エッコ 入谷店,,,東京都,台東区,北上野2丁目32-8,,入谷駅,05034771994,イタリアン,true,false,,,,,false,false,false,false,false,,,,35.7192047,139.7854257
TERZO3,,,東京都,墨田区,錦糸1-5-9比護ビル1F,,錦糸町駅,05054611551,イタリアン,true,false,,,,,false,false,false,false,false,,,,35.6979638,139.8108097
NIDO,,,東京都,品川区,大井1-55-12 ベルフルーレ1F,,大井町駅,0363037499,イタリアン,true,false,,,,,false,false,false,false,false,,,,35.6043162,139.7330901
マルカン(Marucan),,,東京都,目黒区,中根1丁目1-7,,都立大学駅,0357312117,その他,true,false,,,,,false,false,false,false,false,,,,35.6183197,139.6766542
立道屋(タテミチヤ),,,東京都,渋谷区,猿楽町30-8ツインビル代官山B棟B1,,代官山駅,0354593431,居酒屋・ダイニングバー,true,false,,,,,false,false,false,false,false,,,,35.6468818,139.701927
ENERGY,,,東京都,渋谷区,恵比寿1-12-5萩原ビルIII6階,,恵比寿駅,0364564343,カフェレストラン,true,false,,,,,false,false,false,false,false,,,,35.64673,139.7121344
Welfun Cafe,,,東京都,渋谷区,西原3-24-12岡部ビル1F,,代々木上原駅,0334603018,スペイン料理,true,false,,,,,false,false,false,false,false,,,,35.6711225,139.6830863
小料理百けん,,,東京都,渋谷区,道玄坂2−20−10豊田ビル1階,,渋谷駅,05014070885,和食,true,false,,,,,false,false,false,false,false,,,,35.6594437,139.6958962
